"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-11-17","1","발전량","0","0","0","0","0","0","0","7.92","101.52","257.76","380.88","453.6","446.4","358.56","140.4","132.48","48.96","0","0","0","0","0","0","0"
"2017-11-18","1","발전량","0","0","0","0","0","0","0","12.24","139.68","332.64","466.56","566.64","545.04","581.04","488.16","323.28","110.88","2.16","0","0","0","0","0","0"
"2017-11-19","1","발전량","0","0","0","0","0","0","0","22.32","187.2","376.56","511.2","576.72","583.92","550.08","446.4","190.08","51.84","0","0","0","0","0","0","0"
"2017-11-20","1","발전량","0","0","0","0","0","0","0","13.68","158.4","329.76","464.4","542.88","560.16","499.68","447.84","295.2","92.16","2.16","0","0","0","0","0","0"
"2017-11-21","1","발전량","0","0","0","0","0","0","0","18.72","172.08","349.92","478.08","547.2","555.12","534.96","442.08","269.28","74.88","0.72","0","0","0","0","0","0"
"2017-11-22","1","발전량","0","0","0","0","0","0","0","1.44","71.28","94.32","152.64","281.52","204.48","246.24","148.32","187.2","74.88","0.72","0","0","0","0","0","0"
"2017-11-23","1","발전량","0","0","0","0","0","0","0","15.84","160.56","339.84","470.88","525.6","245.52","241.2","98.64","113.04","58.32","1.44","0","0","0","0","0","0"
"2017-11-24","1","발전량","0","0","0","0","0","0","0","15.84","151.92","336.96","457.92","511.92","540","486","430.56","289.44","101.52","1.44","0","0","0","0","0","0"
"2017-11-25","1","발전량","0","0","0","0","0","0","0","3.6","76.32","212.4","437.76","534.24","552.24","520.56","399.6","162.72","51.84","0.72","0","0","0","0","0","0"
"2017-11-26","1","발전량","0","0","0","0","0","0","0","5.76","70.56","169.2","254.16","350.64","421.92","447.84","295.2","156.24","36.72","1.44","0","0","0","0","0","0"
"2017-11-27","1","발전량","0","0","0","0","0","0","0","9.36","109.44","249.12","381.6","433.44","429.12","430.56","320.4","188.64","65.52","1.44","0","0","0","0","0","0"
"2017-11-28","1","발전량","0","0","0","0","0","0","0","10.08","56.88","141.84","262.8","459.36","447.12","136.08","0","182.88","62.64","0.72","0","0","0","0","0","0"
"2017-11-29","1","발전량","0","0","0","0","0","0","0","5.04","110.88","155.52","374.4","432","437.04","210.96","89.28","41.76","9.36","0","0","0","0","0","0","0"
"2017-11-30","1","발전량","0","0","0","0","0","0","0","1.44","50.4","205.92","401.76","553.68","424.8","277.2","432.72","275.04","81.36","0.72","0","0","0","0","0","0"
"2017-12-01","1","발전량","0","0","0","0","0","0","0","5.04","106.56","325.44","477.36","545.04","573.84","540.72","452.88","295.92","91.44","0.72","0","0","0","0","0","0"
"2017-12-02","1","발전량","0","0","0","0","0","0","0","7.2","40.32","270","455.76","479.52","445.68","466.56","362.88","175.68","44.64","0","0","0","0","0","0","0"
"2017-12-03","1","발전량","0","0","0","0","0","0","0","6.48","125.28","293.76","427.68","503.28","511.2","484.56","347.04","203.76","51.84","0.72","0","0","0","0","0","0"
"2017-12-04","1","발전량","0","0","0","0","0","0","0","0","88.56","214.56","337.68","288","204.48","464.4","409.68","277.92","87.12","0.72","0","0","0","0","0","0"
"2017-12-05","1","발전량","0","0","0","0","0","0","0","5.76","134.64","326.16","469.44","516.96","542.16","520.56","425.52","249.12","94.32","0.72","0","0","0","0","0","0"
"2017-12-06","1","발전량","0","0","0","0","0","0","0","5.04","115.92","288","432.72","501.84","522.72","493.92","307.44","231.12","46.08","0","0","0","0","0","0","0"
"2017-12-07","1","발전량","0","0","0","0","0","0","0","7.2","92.16","203.04","296.64","262.8","364.32","299.52","113.04","103.68","7.92","0","0","0","0","0","0","0"
"2017-12-08","1","발전량","0","0","0","0","0","0","0","4.32","118.08","306.72","457.92","546.48","569.52","545.04","456.48","288.72","84.24","0.72","0","0","0","0","0","0"
"2017-12-09","1","발전량","0","0","0","0","0","0","0","4.32","69.84","266.4","416.16","491.04","383.76","336.24","252","148.32","82.08","0","0","0","0","0","0","0"
"2017-12-10","1","발전량","0","0","0","0","0","0","0","0","6.48","28.08","39.6","252.72","483.12","449.28","319.68","211.68","33.84","0.72","0","0","0","0","0","0"
"2017-12-11","1","발전량","0","0","0","0","0","0","0","3.6","112.32","308.16","452.16","529.2","465.84","476.64","392.4","208.08","72.72","1.44","0","0","0","0","0","0"
"2017-12-12","1","발전량","0","0","0","0","0","0","0","2.88","92.88","277.92","450.72","564.48","588.24","575.28","487.44","314.64","96.48","0.72","0","0","0","0","0","0"
"2017-12-13","1","발전량","0","0","0","0","0","0","0","2.88","118.8","319.68","473.04","563.76","596.16","579.6","491.04","318.96","101.52","0.72","0","0","0","0","0","0"
"2017-12-14","1","발전량","0","0","0","0","0","0","0","3.6","112.32","285.84","424.08","437.04","541.44","412.56","324","204.48","43.2","0","0","0","0","0","0","0"
"2017-12-15","1","발전량","0","0","0","0","0","0","0","5.76","82.8","297.36","432","509.76","471.6","470.16","342","141.84","56.16","0.72","0","0","0","0","0","0"
"2017-12-16","1","발전량","0","0","0","0","0","0","0","0","40.32","224.64","404.64","456.48","509.04","439.2","426.96","269.28","79.2","2.16","0","0","0","0","0","0"
"2017-12-17","1","발전량","0","0","0","0","0","0","0","2.16","113.04","315.36","473.04","565.2","592.56","562.32","473.76","307.44","89.28","1.44","0","0","0","0","0","0"
"2017-12-18","1","발전량","0","0","0","0","0","0","0","3.6","108.72","288","437.76","522.72","547.92","509.04","419.04","225.36","77.04","0","0","0","0","0","0","0"
"2017-12-19","1","발전량","0","0","0","0","0","0","0","0.72","46.8","288","446.4","534.96","570.96","549.36","469.44","297.36","93.6","1.44","0","0","0","0","0","0"
"2017-12-20","1","발전량","0","0","0","0","0","0","0","1.44","106.56","302.4","460.8","543.6","564.48","540.72","460.08","295.2","90","0.72","0","0","0","0","0","0"
"2017-12-21","1","발전량","0","0","0","0","0","0","0","2.16","100.08","284.4","426.96","519.84","542.88","532.08","444.96","286.56","91.44","1.44","0","0","0","0","0","0"
"2017-12-22","1","발전량","0","0","0","0","0","0","0","1.44","101.52","285.12","426.96","508.32","543.6","522.72","442.08","276.48","89.28","1.44","0","0","0","0","0","0"
"2017-12-23","1","발전량","0","0","0","0","0","0","0","0.72","37.44","162.72","334.8","443.52","467.28","408.24","403.2","257.04","65.52","0.72","0","0","0","0","0","0"
"2017-12-24","1","발전량","0","0","0","0","0","0","0","1.44","3.6","0","9.36","41.04","89.28","144.72","131.76","160.56","84.24","0.72","0","0","0","0","0","0"
"2017-12-25","1","발전량","0","0","0","0","0","0","0","1.44","100.08","307.44","469.44","566.64","590.4","570.24","501.12","336.24","115.92","2.16","0","0","0","0","0","0"
"2017-12-26","1","발전량","0","0","0","0","0","0","0","0","27.36","137.52","328.32","524.16","305.28","424.8","488.16","311.76","106.56","2.88","0","0","0","0","0","0"
"2017-12-27","1","발전량","0","0","0","0","0","0","0","0.72","102.24","308.16","475.92","569.52","609.84","588.96","511.92","349.2","126","2.16","0","0","0","0","0","0"
"2017-12-28","1","발전량","0","0","0","0","0","0","0","0.72","62.64","205.92","313.92","347.04","408.24","222.48","159.12","156.96","64.8","2.16","0","0","0","0","0","0"
"2017-12-29","1","발전량","0","0","0","0","0","0","0","0","43.2","216.72","362.88","460.8","491.76","490.32","419.76","264.96","89.28","2.88","0","0","0","0","0","0"
"2017-12-30","1","발전량","0","0","0","0","0","0","0","0","12.24","35.28","75.6","173.52","177.84","105.84","76.32","26.64","7.2","0","0","0","0","0","0","0"
"2017-12-31","1","발전량","0","0","0","0","0","0","0","0","79.92","270","431.28","536.4","579.6","560.88","473.04","316.08","109.44","3.6","0","0","0","0","0","0"
